run,tag,step,wall_time,value
convnext_tiny_20260602-0858_v1,train/top1,14,1780387350.278239,0.6570501923561096
convnext_tiny_20260602-0858_v1,train/top1,15,1780387602.975182,0.6564294099807739
convnext_tiny_20260602-0858_v1,train/top1,16,1780387857.0977705,0.6560879945755005
convnext_tiny_20260602-0858_v1,train/top1,17,1780388109.0843897,0.6571743488311768
convnext_tiny_20260602-0858_v1,train/top1,18,1780388363.2037926,0.6585555076599121
convnext_tiny_20260602-0858_v1,train/top1,19,1780388616.1728323,0.6590055823326111
convnext_tiny_20260602-0858_v1,train/top1,20,1780388868.7192185,0.6581830382347107
convnext_tiny_20260602-0858_v1,train/top1,21,1780389122.1050801,0.6600608229637146
convnext_tiny_20260602-0858_v1,train/top1,22,1780389375.57282,0.6567863821983337
convnext_tiny_20260602-0858_v1,train/top1,23,1780389627.7748735,0.6597039103507996
convnext_tiny_20260602-0858_v1,train/top1,24,1780389883.5990298,0.6613954305648804
convnext_tiny_20260602-0858_v1,train/top1,25,1780390136.8169208,0.659207284450531
convnext_tiny_20260602-0858_v1,train/top1,26,1780390389.8386931,0.6611316204071045
convnext_tiny_20260602-0858_v1,train/top1,27,1780390643.4080772,0.6666097640991211
convnext_tiny_20260602-0858_v1,train/top1,29,1780393183.9431124,0.6658958792686462
convnext_tiny_20260602-0858_v1,train/top5,0,1780383810.0472586,0.7746515870094299
convnext_tiny_20260602-0858_v1,train/top5,1,1780384064.3250682,0.8433998823165894
convnext_tiny_20260602-0858_v1,train/top5,2,1780384316.5916448,0.8525404334068298
convnext_tiny_20260602-0858_v1,train/top5,3,1780384570.2645125,0.8556286692619324
convnext_tiny_20260602-0858_v1,train/top5,4,1780384821.7801428,0.8582047820091248
convnext_tiny_20260602-0858_v1,train/top5,5,1780385073.1385946,0.8587169051170349
convnext_tiny_20260602-0858_v1,train/top5,6,1780385323.9275575,0.8608739972114563
convnext_tiny_20260602-0858_v1,train/top5,7,1780385576.9580853,0.8611999154090881
convnext_tiny_20260602-0858_v1,train/top5,8,1780385827.6730137,0.8638070821762085
convnext_tiny_20260602-0858_v1,train/top5,9,1780386080.6480093,0.8641329407691956
convnext_tiny_20260602-0858_v1,train/top5,10,1780386334.868941,0.8636363744735718
convnext_tiny_20260602-0858_v1,train/top5,11,1780386589.5337298,0.8637760281562805
convnext_tiny_20260602-0858_v1,train/top5,12,1780386841.8333397,0.8762996792793274
convnext_tiny_20260602-0858_v1,train/top5,13,1780387096.0418274,0.8766876459121704
convnext_tiny_20260602-0858_v1,train/top5,14,1780387350.2782545,0.8780843615531921
convnext_tiny_20260602-0858_v1,train/top5,15,1780387602.975205,0.8777740001678467
convnext_tiny_20260602-0858_v1,train/top5,16,1780387857.097786,0.8776653409004211
convnext_tiny_20260602-0858_v1,train/top5,17,1780388109.0844052,0.8784878253936768
convnext_tiny_20260602-0858_v1,train/top5,18,1780388363.203808,0.8806139230728149
convnext_tiny_20260602-0858_v1,train/top5,19,1780388616.1728482,0.8813743591308594
convnext_tiny_20260602-0858_v1,train/top5,20,1780388868.7192347,0.8792327642440796
convnext_tiny_20260602-0858_v1,train/top5,21,1780389122.1050973,0.8801328539848328
convnext_tiny_20260602-0858_v1,train/top5,22,1780389375.5728362,0.8802414536476135
convnext_tiny_20260602-0858_v1,train/top5,23,1780389627.7748895,0.8804897665977478
convnext_tiny_20260602-0858_v1,train/top5,24,1780389883.5990455,0.8796672821044922
convnext_tiny_20260602-0858_v1,train/top5,25,1780390136.8169367,0.8813278079032898
convnext_tiny_20260602-0858_v1,train/top5,26,1780390389.8387084,0.8786585330963135
convnext_tiny_20260602-0858_v1,train/top5,27,1780390643.408094,0.8825693130493164
convnext_tiny_20260602-0858_v1,train/top5,29,1780393183.9431334,0.8831745386123657
convnext_tiny_20260602-0858_v1,validation/loss,0,1780383810.0473542,2.051980972290039
convnext_tiny_20260602-0858_v1,validation/loss,1,1780384064.3251219,2.003493309020996
convnext_tiny_20260602-0858_v1,validation/loss,2,1780384316.5916955,1.9764713048934937
convnext_tiny_20260602-0858_v1,validation/loss,3,1780384570.2645752,1.9702774286270142
convnext_tiny_20260602-0858_v1,validation/loss,4,1780384821.780226,1.9655746221542358
convnext_tiny_20260602-0858_v1,validation/loss,5,1780385073.1386461,1.963333249092102
convnext_tiny_20260602-0858_v1,validation/loss,6,1780385323.9276319,1.9558569192886353
convnext_tiny_20260602-0858_v1,validation/loss,7,1780385576.9581344,1.953121304512024
convnext_tiny_20260602-0858_v1,validation/loss,8,1780385827.6730654,1.94924795627594
convnext_tiny_20260602-0858_v1,validation/loss,9,1780386080.648059,1.9555937051773071
convnext_tiny_20260602-0858_v1,validation/loss,10,1780386334.8689904,1.9498422145843506
convnext_tiny_20260602-0858_v1,validation/loss,11,1780386589.5337903,1.947084903717041
convnext_tiny_20260602-0858_v1,validation/loss,12,1780386841.8333905,1.929699420928955
convnext_tiny_20260602-0858_v1,validation/loss,13,1780387096.0418956,1.9256528615951538
convnext_tiny_20260602-0858_v1,validation/loss,14,1780387350.278307,1.922796368598938
convnext_tiny_20260602-0858_v1,validation/loss,15,1780387602.9752755,1.9210444688796997
convnext_tiny_20260602-0858_v1,validation/loss,16,1780387857.0978367,1.9194202423095703
convnext_tiny_20260602-0858_v1,validation/loss,17,1780388109.0844593,1.917917251586914
convnext_tiny_20260602-0858_v1,validation/loss,18,1780388363.2038605,1.9167522192001343
convnext_tiny_20260602-0858_v1,validation/loss,19,1780388616.1728992,1.915927767753601
convnext_tiny_20260602-0858_v1,validation/loss,20,1780388868.7192843,1.9152194261550903
convnext_tiny_20260602-0858_v1,validation/loss,21,1780389122.1051548,1.9141857624053955
convnext_tiny_20260602-0858_v1,validation/loss,22,1780389375.57289,1.9135725498199463
convnext_tiny_20260602-0858_v1,validation/loss,23,1780389627.77494,1.9125938415527344
convnext_tiny_20260602-0858_v1,validation/loss,24,1780389883.5990992,1.9118537902832031
convnext_tiny_20260602-0858_v1,validation/loss,25,1780390136.8169913,1.910719394683838
convnext_tiny_20260602-0858_v1,validation/loss,26,1780390389.8387685,1.9099339246749878
convnext_tiny_20260602-0858_v1,validation/loss,27,1780390643.4081528,1.9095088243484497
convnext_tiny_20260602-0858_v1,validation/loss,29,1780393183.9431918,1.9090219736099243
convnext_tiny_20260602-0858_v1,validation/samples,0,1780383810.047403,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,1,1780384064.3251529,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,2,1780384316.5917323,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,3,1780384570.2646105,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,4,1780384821.7802742,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,5,1780385073.1386793,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,6,1780385323.9276755,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,7,1780385576.9581666,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,8,1780385827.673099,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,9,1780386080.6480935,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,10,1780386334.8690252,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,11,1780386589.533824,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,12,1780386841.8334231,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,13,1780387096.0419276,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,14,1780387350.2783537,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,15,1780387602.9753385,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,16,1780387857.0978687,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,17,1780388109.0845056,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,18,1780388363.2038946,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,19,1780388616.172933,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,20,1780388868.7193382,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,21,1780389122.1051867,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,22,1780389375.5729246,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,23,1780389627.7749732,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,24,1780389883.599135,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,25,1780390136.8170264,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,26,1780390389.838802,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,27,1780390643.4081886,11312.0
convnext_tiny_20260602-0858_v1,validation/samples,29,1780393183.9432297,11312.0
convnext_tiny_20260602-0858_v1,validation/top1,0,1780383810.0473726,0.6444483995437622
convnext_tiny_20260602-0858_v1,validation/top1,1,1780384064.3251326,0.6583274602890015
convnext_tiny_20260602-0858_v1,validation/top1,2,1780384316.591707,0.6692008376121521
convnext_tiny_20260602-0858_v1,validation/top1,3,1780384570.2645874,0.6721181273460388
convnext_tiny_20260602-0858_v1,validation/top1,4,1780384821.7802436,0.6713224649429321
convnext_tiny_20260602-0858_v1,validation/top1,5,1780385073.1386576,0.6714109182357788
convnext_tiny_20260602-0858_v1,validation/top1,6,1780385323.9276464,0.6737977266311646
convnext_tiny_20260602-0858_v1,validation/top1,7,1780385576.9581456,0.6759193539619446
convnext_tiny_20260602-0858_v1,validation/top1,8,1780385827.6730776,0.6772453784942627
convnext_tiny_20260602-0858_v1,validation/top1,9,1780386080.6480703,0.674770176410675
convnext_tiny_20260602-0858_v1,validation/top1,10,1780386334.869004,0.6775990128517151
convnext_tiny_20260602-0858_v1,validation/top1,11,1780386589.5338023,0.676980197429657
convnext_tiny_20260602-0858_v1,validation/top1,12,1780386841.833402,0.6820191144943237
convnext_tiny_20260602-0858_v1,validation/top1,13,1780387096.0419064,0.68537837266922
convnext_tiny_20260602-0858_v1,validation/top1,14,1780387350.2783318,0.68537837266922
convnext_tiny_20260602-0858_v1,validation/top1,15,1780387602.9752908,0.6869695782661438
convnext_tiny_20260602-0858_v1,validation/top1,16,1780387857.0978475,0.6875883936882019
convnext_tiny_20260602-0858_v1,validation/top1,17,1780388109.0844805,0.6877651810646057
convnext_tiny_20260602-0858_v1,validation/top1,18,1780388363.2038722,0.6890912055969238
convnext_tiny_20260602-0858_v1,validation/top1,19,1780388616.1729112,0.6887376308441162
convnext_tiny_20260602-0858_v1,validation/top1,20,1780388868.7192948,0.68962162733078
convnext_tiny_20260602-0858_v1,validation/top1,21,1780389122.1051657,0.6875883936882019
convnext_tiny_20260602-0858_v1,validation/top1,22,1780389375.5729022,0.6884723901748657
convnext_tiny_20260602-0858_v1,validation/top1,23,1780389627.7749517,0.68962162733078
convnext_tiny_20260602-0858_v1,validation/top1,24,1780389883.5991106,0.6897984147071838
convnext_tiny_20260602-0858_v1,validation/top1,25,1780390136.8170054,0.6898868680000305
convnext_tiny_20260602-0858_v1,validation/top1,26,1780390389.8387802,0.6884723901748657
convnext_tiny_20260602-0858_v1,validation/top1,27,1780390643.4081652,0.6886492371559143
convnext_tiny_20260602-0858_v1,validation/top1,29,1780393183.943205,0.6901520490646362
convnext_tiny_20260602-0858_v1,validation/top5,0,1780383810.047389,0.8697842955589294
convnext_tiny_20260602-0858_v1,validation/top5,1,1780384064.3251429,0.8762376308441162
convnext_tiny_20260602-0858_v1,validation/top5,2,1780384316.591718,0.8818069100379944
convnext_tiny_20260602-0858_v1,validation/top5,3,1780384570.2645993,0.8823373317718506
convnext_tiny_20260602-0858_v1,validation/top5,4,1780384821.7802598,0.8836633563041687
convnext_tiny_20260602-0858_v1,validation/top5,5,1780385073.1386685,0.883398175239563
convnext_tiny_20260602-0858_v1,validation/top5,6,1780385323.9276602,0.8868458271026611
convnext_tiny_20260602-0858_v1,validation/top5,7,1780385576.9581563,0.8856965899467468
convnext_tiny_20260602-0858_v1,validation/top5,8,1780385827.6730886,0.8859618306159973
convnext_tiny_20260602-0858_v1,validation/top5,9,1780386080.6480818,0.8853430151939392
convnext_tiny_20260602-0858_v1,validation/top5,10,1780386334.8690145,0.8861386179924011
convnext_tiny_20260602-0858_v1,validation/top5,11,1780386589.5338128,0.886227011680603
convnext_tiny_20260602-0858_v1,validation/top5,12,1780386841.8334124,0.8898515105247498
convnext_tiny_20260602-0858_v1,validation/top5,13,1780387096.0419164,0.8905587196350098
convnext_tiny_20260602-0858_v1,validation/top5,14,1780387350.2783425,0.8913543224334717
convnext_tiny_20260602-0858_v1,validation/top5,15,1780387602.9753056,0.8918847441673279
convnext_tiny_20260602-0858_v1,validation/top5,16,1780387857.0978577,0.8917078971862793
convnext_tiny_20260602-0858_v1,validation/top5,17,1780388109.0844944,0.8917078971862793
convnext_tiny_20260602-0858_v1,validation/top5,18,1780388363.2038832,0.8923267126083374
convnext_tiny_20260602-0858_v1,validation/top5,19,1780388616.1729224,0.8922383189201355
convnext_tiny_20260602-0858_v1,validation/top5,20,1780388868.7193048,0.8922383189201355
convnext_tiny_20260602-0858_v1,validation/top5,21,1780389122.105176,0.8930339217185974
convnext_tiny_20260602-0858_v1,validation/top5,22,1780389375.5729136,0.8926803469657898
convnext_tiny_20260602-0858_v1,validation/top5,23,1780389627.7749624,0.8926803469657898
convnext_tiny_20260602-0858_v1,validation/top5,24,1780389883.5991216,0.8921499252319336
convnext_tiny_20260602-0858_v1,validation/top5,25,1780390136.8170156,0.8928571343421936
convnext_tiny_20260602-0858_v1,validation/top5,26,1780390389.838791,0.8931223750114441
convnext_tiny_20260602-0858_v1,validation/top5,27,1780390643.408177,0.8930339217185974
convnext_tiny_20260602-0858_v1,validation/top5,29,1780393183.9432166,0.8932991623878479
convnext_tiny_20260602-1258_v1,train/learning_rate,0,1780398166.9971936,0.0010000000474974513
convnext_tiny_20260602-1258_v1,train/learning_rate,1,1780398424.0999572,0.0010000000474974513
convnext_tiny_20260602-1258_v1,train/learning_rate,2,1780398681.0720563,0.0010000000474974513
convnext_tiny_20260602-1258_v1,train/learning_rate,3,1780398938.1182892,0.0010000000474974513
convnext_tiny_20260602-1258_v1,train/learning_rate,4,1780399196.0596807,0.0010000000474974513
convnext_tiny_20260602-1258_v1,train/learning_rate,5,1780399450.9408946,0.0010000000474974513
convnext_tiny_20260602-1258_v1,train/learning_rate,6,1780399707.6322854,0.0010000000474974513
convnext_tiny_20260602-1258_v1,train/learning_rate,7,1780399964.6707277,0.0010000000474974513
convnext_tiny_20260602-1258_v1,train/learning_rate,8,1780400221.0730832,0.0010000000474974513
convnext_tiny_20260602-1258_v1,train/learning_rate,9,1780400477.8321838,0.0010000000474974513
convnext_tiny_20260602-1258_v1,train/learning_rate,10,1780400735.1108978,0.0010000000474974513
convnext_tiny_20260602-1258_v1,train/learning_rate,11,1780400995.0710993,9.999999747378752e-05
convnext_tiny_20260602-1258_v1,train/learning_rate,12,1780401255.3598304,9.999999747378752e-05
convnext_tiny_20260602-1258_v1,train/learning_rate,13,1780401511.753156,9.999999747378752e-05
convnext_tiny_20260602-1258_v1,train/learning_rate,14,1780401771.311203,9.999999747378752e-05
convnext_tiny_20260602-1258_v1,train/learning_rate,15,1780402029.053289,9.999999747378752e-05
convnext_tiny_20260602-1258_v1,train/learning_rate,16,1780402286.1529434,9.999999747378752e-05
convnext_tiny_20260602-1258_v1,train/learning_rate,17,1780402545.1543794,9.999999747378752e-05
convnext_tiny_20260602-1258_v1,train/learning_rate,18,1780402799.5062208,9.999999747378752e-05
convnext_tiny_20260602-1258_v1,train/learning_rate,19,1780403057.8948336,9.999999747378752e-05
convnext_tiny_20260602-1258_v1,train/learning_rate,20,1780403315.121704,9.999999747378752e-05
convnext_tiny_20260602-1258_v1,train/learning_rate,21,1780403569.2108595,9.999999747378752e-05
convnext_tiny_20260602-1258_v1,train/learning_rate,22,1780403824.6519773,9.999999747378752e-05
convnext_tiny_20260602-1258_v1,train/learning_rate,23,1780404080.9309373,9.999999747378752e-05
convnext_tiny_20260602-1258_v1,train/learning_rate,24,1780404336.6547098,9.999999747378752e-05
convnext_tiny_20260602-1258_v1,train/learning_rate,25,1780404592.3413608,9.999999747378752e-05
convnext_tiny_20260602-1258_v1,train/learning_rate,26,1780404847.7469885,9.999999747378752e-06
convnext_tiny_20260602-1258_v1,train/learning_rate,27,1780405101.0028565,9.999999747378752e-06
convnext_tiny_20260602-1258_v1,train/learning_rate,28,1780405356.4468956,9.999999747378752e-06
convnext_tiny_20260602-1258_v1,train/learning_rate,29,1780405610.235721,9.999999747378752e-06
convnext_tiny_20260602-1258_v1,train/loss,0,1780398166.9970584,2.506650447845459
convnext_tiny_20260602-1258_v1,train/loss,1,1780398424.0998466,2.192260503768921
convnext_tiny_20260602-1258_v1,train/loss,2,1780398681.0719488,2.142500638961792
convnext_tiny_20260602-1258_v1,train/loss,3,1780398938.1181712,2.126722812652588
convnext_tiny_20260602-1258_v1,train/loss,4,1780399196.0595133,2.1131014823913574
convnext_tiny_20260602-1258_v1,train/loss,5,1780399450.9407787,2.104708194732666
convnext_tiny_20260602-1258_v1,train/loss,6,1780399707.632152,2.0965301990509033
convnext_tiny_20260602-1258_v1,train/loss,7,1780399964.6706057,2.0972609519958496
convnext_tiny_20260602-1258_v1,train/loss,8,1780400221.0729752,2.085127353668213
convnext_tiny_20260602-1258_v1,train/loss,9,1780400477.8320863,2.086806058883667
convnext_tiny_20260602-1258_v1,train/loss,10,1780400735.1107585,2.0849993228912354
convnext_tiny_20260602-1258_v1,train/loss,11,1780400995.0710003,2.08237361907959
convnext_tiny_20260602-1258_v1,train/loss,12,1780401255.3597035,2.025266408920288
convnext_tiny_20260602-1258_v1,train/loss,13,1780401511.7530422,2.0195376873016357
convnext_tiny_20260602-1258_v1,train/loss,14,1780401771.3110952,2.0138537883758545
convnext_tiny_20260602-1258_v1,train/loss,15,1780402029.053126,2.0128579139709473
convnext_tiny_20260602-1258_v1,train/loss,16,1780402286.152833,2.015690565109253
convnext_tiny_20260602-1258_v1,train/loss,17,1780402545.154277,2.011124610900879
convnext_tiny_20260602-1258_v1,train/loss,18,1780402799.5061128,2.0064499378204346
convnext_tiny_20260602-1258_v1,train/loss,19,1780403057.8946452,2.004669427871704
convnext_tiny_20260602-1258_v1,train/loss,20,1780403315.1216013,2.0067529678344727
convnext_tiny_20260602-1258_v1,train/loss,21,1780403569.2106998,2.0060055255889893
convnext_tiny_20260602-1258_v1,train/loss,22,1780403824.651873,2.0051400661468506
convnext_tiny_20260602-1258_v1,train/loss,23,1780404080.9308398,2.0043063163757324
convnext_tiny_20260602-1258_v1,train/loss,24,1780404336.6546006,1.9993371963500977
convnext_tiny_20260602-1258_v1,train/loss,25,1780404592.3412416,2.000170946121216
convnext_tiny_20260602-1258_v1,train/loss,26,1780404847.7468748,2.0038516521453857
convnext_tiny_20260602-1258_v1,train/loss,27,1780405101.0027435,1.9895720481872559
convnext_tiny_20260602-1258_v1,train/loss,28,1780405356.446787,1.9931526184082031
convnext_tiny_20260602-1258_v1,train/loss,29,1780405610.2355614,1.993726134300232
convnext_tiny_20260602-1258_v1,train/samples,0,1780398166.997178,64438.0
convnext_tiny_20260602-1258_v1,train/samples,1,1780398424.0999432,64438.0
convnext_tiny_20260602-1258_v1,train/samples,2,1780398681.072043,64438.0
convnext_tiny_20260602-1258_v1,train/samples,3,1780398938.1182756,64438.0
convnext_tiny_20260602-1258_v1,train/samples,4,1780399196.0596614,64438.0
convnext_tiny_20260602-1258_v1,train/samples,5,1780399450.9408805,64438.0
convnext_tiny_20260602-1258_v1,train/samples,6,1780399707.6322706,64438.0
convnext_tiny_20260602-1258_v1,train/samples,7,1780399964.6707137,64438.0
convnext_tiny_20260602-1258_v1,train/samples,8,1780400221.07307,64438.0
convnext_tiny_20260602-1258_v1,train/samples,9,1780400477.8321702,64438.0
convnext_tiny_20260602-1258_v1,train/samples,10,1780400735.1108823,64438.0
convnext_tiny_20260602-1258_v1,train/samples,11,1780400995.0710864,64438.0
convnext_tiny_20260602-1258_v1,train/samples,12,1780401255.3598156,64438.0
convnext_tiny_20260602-1258_v1,train/samples,13,1780401511.7531414,64438.0
convnext_tiny_20260602-1258_v1,train/samples,14,1780401771.3111897,64438.0
convnext_tiny_20260602-1258_v1,train/samples,15,1780402029.0532684,64438.0
convnext_tiny_20260602-1258_v1,train/samples,16,1780402286.1529295,64438.0
convnext_tiny_20260602-1258_v1,train/samples,17,1780402545.1543658,64438.0
convnext_tiny_20260602-1258_v1,train/samples,18,1780402799.5062075,64438.0
convnext_tiny_20260602-1258_v1,train/samples,19,1780403057.8948085,64438.0
convnext_tiny_20260602-1258_v1,train/samples,20,1780403315.1216905,64438.0
convnext_tiny_20260602-1258_v1,train/samples,21,1780403569.2108452,64438.0
convnext_tiny_20260602-1258_v1,train/samples,22,1780403824.6519632,64438.0
convnext_tiny_20260602-1258_v1,train/samples,23,1780404080.930924,64438.0
convnext_tiny_20260602-1258_v1,train/samples,24,1780404336.6546965,64438.0
convnext_tiny_20260602-1258_v1,train/samples,25,1780404592.3413465,64438.0
convnext_tiny_20260602-1258_v1,train/samples,26,1780404847.7469752,64438.0
convnext_tiny_20260602-1258_v1,train/samples,27,1780405101.0028408,64438.0
convnext_tiny_20260602-1258_v1,train/samples,28,1780405356.446882,64438.0
convnext_tiny_20260602-1258_v1,train/samples,29,1780405610.2357063,64438.0
convnext_tiny_20260602-1258_v1,train/top1,0,1780398166.9971385,0.5169464945793152
convnext_tiny_20260602-1258_v1,train/top1,1,1780398424.0999045,0.5984202027320862
convnext_tiny_20260602-1258_v1,train/top1,2,1780398681.0720084,0.6131009459495544
convnext_tiny_20260602-1258_v1,train/top1,3,1780398938.1182275,0.6206741333007812
convnext_tiny_20260602-1258_v1,train/top1,4,1780399196.0595992,0.6248331665992737
convnext_tiny_20260602-1258_v1,train/top1,5,1780399450.940843,0.6268971562385559
convnext_tiny_20260602-1258_v1,train/top1,6,1780399707.6322112,0.630450963973999
convnext_tiny_20260602-1258_v1,train/top1,7,1780399964.6706617,0.629737138748169
convnext_tiny_20260602-1258_v1,train/top1,8,1780400221.073035,0.6327788233757019
convnext_tiny_20260602-1258_v1,train/top1,9,1780400477.832137,0.6326236128807068
convnext_tiny_20260602-1258_v1,train/top1,10,1780400735.1108224,0.6349514126777649
convnext_tiny_20260602-1258_v1,train/top1,11,1780400995.071054,0.6346410512924194
convnext_tiny_20260602-1258_v1,train/top1,12,1780401255.359768,0.6529066562652588
convnext_tiny_20260602-1258_v1,train/top1,13,1780401511.7531054,0.6535118818283081
convnext_tiny_20260602-1258_v1,train/top1,14,1780401771.3111541,0.6570501923561096
convnext_tiny_20260602-1258_v1,train/top1,15,1780402029.0531957,0.6564294099807739
convnext_tiny_20260602-1258_v1,train/top1,16,1780402286.1528854,0.6560879945755005
convnext_tiny_20260602-1258_v1,train/top1,17,1780402545.1543314,0.6571743488311768
convnext_tiny_20260602-1258_v1,train/top1,18,1780402799.5061731,0.6585555076599121
convnext_tiny_20260602-1258_v1,train/top1,19,1780403057.8947024,0.6590055823326111
convnext_tiny_20260602-1258_v1,train/top1,20,1780403315.1216574,0.6581830382347107
convnext_tiny_20260602-1258_v1,train/top1,21,1780403569.2107925,0.6600608229637146
convnext_tiny_20260602-1258_v1,train/top1,22,1780403824.6519272,0.6567863821983337
convnext_tiny_20260602-1258_v1,train/top1,23,1780404080.9308915,0.6597039103507996
convnext_tiny_20260602-1258_v1,train/top1,24,1780404336.6546617,0.6613954305648804
convnext_tiny_20260602-1258_v1,train/top1,25,1780404592.341309,0.659207284450531
convnext_tiny_20260602-1258_v1,train/top1,26,1780404847.746943,0.6611316204071045
convnext_tiny_20260602-1258_v1,train/top1,27,1780405101.0028012,0.6666097640991211
convnext_tiny_20260602-1258_v1,train/top1,28,1780405356.4468458,0.6642043590545654
convnext_tiny_20260602-1258_v1,train/top1,29,1780405610.2356532,0.6628076434135437
convnext_tiny_20260602-1258_v1,train/top5,0,1780398166.997158,0.7746515870094299
convnext_tiny_20260602-1258_v1,train/top5,1,1780398424.0999227,0.8433998823165894
convnext_tiny_20260602-1258_v1,train/top5,2,1780398681.072024,0.8525404334068298
convnext_tiny_20260602-1258_v1,train/top5,3,1780398938.1182559,0.8556286692619324
convnext_tiny_20260602-1258_v1,train/top5,4,1780399196.0596268,0.8582047820091248
convnext_tiny_20260602-1258_v1,train/top5,5,1780399450.9408603,0.8587169051170349
convnext_tiny_20260602-1258_v1,train/top5,6,1780399707.6322281,0.8608739972114563
convnext_tiny_20260602-1258_v1,train/top5,7,1780399964.6706924,0.8611999154090881
convnext_tiny_20260602-1258_v1,train/top5,8,1780400221.0730503,0.8638070821762085
convnext_tiny_20260602-1258_v1,train/top5,9,1780400477.8321536,0.8641329407691956
convnext_tiny_20260602-1258_v1,train/top5,10,1780400735.110848,0.8636363744735718
convnext_tiny_20260602-1258_v1,train/top5,11,1780400995.07107,0.8637760281562805
convnext_tiny_20260602-1258_v1,train/top5,12,1780401255.3597906,0.8762996792793274
convnext_tiny_20260602-1258_v1,train/top5,13,1780401511.7531214,0.8766876459121704
convnext_tiny_20260602-1258_v1,train/top5,14,1780401771.3111699,0.8780843615531921
convnext_tiny_20260602-1258_v1,train/top5,15,1780402029.0532207,0.8777740001678467
convnext_tiny_20260602-1258_v1,train/top5,16,1780402286.1529095,0.8776653409004211
convnext_tiny_20260602-1258_v1,train/top5,17,1780402545.154347,0.8784878253936768
convnext_tiny_20260602-1258_v1,train/top5,18,1780402799.5061886,0.8806139230728149
convnext_tiny_20260602-1258_v1,train/top5,19,1780403057.8947186,0.8813743591308594
convnext_tiny_20260602-1258_v1,train/top5,20,1780403315.1216738,0.8792327642440796
convnext_tiny_20260602-1258_v1,train/top5,21,1780403569.2108178,0.8801328539848328
convnext_tiny_20260602-1258_v1,train/top5,22,1780403824.6519434,0.8802414536476135
convnext_tiny_20260602-1258_v1,train/top5,23,1780404080.9309075,0.8804897665977478
convnext_tiny_20260602-1258_v1,train/top5,24,1780404336.6546774,0.8796672821044922
convnext_tiny_20260602-1258_v1,train/top5,25,1780404592.341326,0.8813278079032898
convnext_tiny_20260602-1258_v1,train/top5,26,1780404847.7469583,0.8786585330963135
convnext_tiny_20260602-1258_v1,train/top5,27,1780405101.002817,0.8825693130493164
convnext_tiny_20260602-1258_v1,train/top5,28,1780405356.4468617,0.8816381692886353
convnext_tiny_20260602-1258_v1,train/top5,29,1780405610.2356784,0.883003830909729
convnext_tiny_20260602-1258_v1,validation/loss,0,1780398166.997216,2.051980972290039
convnext_tiny_20260602-1258_v1,validation/loss,1,1780398424.0999784,2.003493309020996
convnext_tiny_20260602-1258_v1,validation/loss,2,1780398681.0720775,1.9764713048934937
convnext_tiny_20260602-1258_v1,validation/loss,3,1780398938.1183116,1.9702774286270142
convnext_tiny_20260602-1258_v1,validation/loss,4,1780399196.05971,1.9655746221542358
convnext_tiny_20260602-1258_v1,validation/loss,5,1780399450.9409168,1.963333249092102
convnext_tiny_20260602-1258_v1,validation/loss,6,1780399707.6323078,1.9558569192886353
convnext_tiny_20260602-1258_v1,validation/loss,7,1780399964.67075,1.953121304512024
convnext_tiny_20260602-1258_v1,validation/loss,8,1780400221.0731044,1.94924795627594
convnext_tiny_20260602-1258_v1,validation/loss,9,1780400477.832209,1.9555937051773071
convnext_tiny_20260602-1258_v1,validation/loss,10,1780400735.110921,1.9498422145843506
convnext_tiny_20260602-1258_v1,validation/loss,11,1780400995.071121,1.947084903717041
convnext_tiny_20260602-1258_v1,validation/loss,12,1780401255.3598547,1.929699420928955
convnext_tiny_20260602-1258_v1,validation/loss,13,1780401511.7531774,1.9256528615951538
convnext_tiny_20260602-1258_v1,validation/loss,14,1780401771.3112245,1.922796368598938
convnext_tiny_20260602-1258_v1,validation/loss,15,1780402029.0533245,1.9210444688796997
convnext_tiny_20260602-1258_v1,validation/loss,16,1780402286.152965,1.9194202423095703
