true_label,apple_pie,baby_back_ribs,baklava,beef_carpaccio,beef_tartare,beet_salad,beignets,bibimbap,bread_pudding,breakfast_burrito,bruschetta,caesar_salad,cannoli,caprese_salad,carrot_cake,ceviche,cheesecake,cheese_plate,chicken_curry,chicken_quesadilla,chicken_wings,chocolate_cake,chocolate_mousse,churros,clam_chowder,club_sandwich,crab_cakes,creme_brulee,croque_madame,cup_cakes,deviled_eggs,donuts,dumplings,edamame,eggs_benedict,escargots,falafel,filet_mignon,fish_and_chips,foie_gras,french_fries,french_onion_soup,french_toast,fried_calamari,fried_rice,frozen_yogurt,garlic_bread,gnocchi,greek_salad,grilled_cheese_sandwich,grilled_salmon,guacamole,gyoza,hamburger,hot_and_sour_soup,hot_dog,huevos_rancheros,hummus,ice_cream,lasagna,lobster_bisque,lobster_roll_sandwich,macaroni_and_cheese,macarons,miso_soup,mussels,nachos,omelette,onion_rings,oysters,pad_thai,paella,pancakes,panna_cotta,peking_duck,pho,pizza,pork_chop,poutine,prime_rib,pulled_pork_sandwich,ramen,ravioli,red_velvet_cake,risotto,samosa,sashimi,scallops,seaweed_salad,shrimp_and_grits,spaghetti_bolognese,spaghetti_carbonara,spring_rolls,steak,strawberry_shortcake,sushi,tacos,takoyaki,tiramisu,tuna_tartare,waffles
deviled_eggs,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,14.0,2.0,14.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,2.0,2.0,26.0,1.0,3.0,0.0,0.0,1.0,6.0,0.0,2.0,7.0,5.0,3.0,1.0,1.0,1.0,3.0,10.0,0.0,0.0,1.0,5.0,11.0,1.0,2.0,11.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,9.0,1.0,0.0,7.0,10.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,2.0,3.0,6.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
donuts,1.0,3.0,0.0,1.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,11.0,15.0,0.0,35.0,7.0,0.0,0.0,6.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,21.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,2.0,8.0,0.0,0.0,3.0,15.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,6.0
dumplings,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,11.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,5.0,3.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
edamame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eggs_benedict,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,8.0,14.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,7.0,2.0,11.0,1.0,2.0,1.0,3.0,6.0,13.0,0.0,0.0,8.0,0.0,14.0,6.0,2.0,6.0,2.0,0.0,2.0,5.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,4.0,5.0,0.0,3.0,3.0,6.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,4.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,5.0,0.0,8.0,13.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
escargots,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,9.0,13.0,0.0,5.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,17.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,33.0,0.0,0.0,0.0,19.0,3.0,2.0,0.0,1.0,3.0,14.0,0.0,5.0,2.0,1.0,0.0,8.0,0.0,1.0,1.0,2.0,1.0,1.0,14.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
falafel,0.0,0.0,0.0,8.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,15.0,19.0,0.0,3.0,3.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,7.0,2.0,0.0,28.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,20.0,2.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,3.0,9.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,4.0,0.0,6.0,0.0,3.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
filet_mignon,0.0,9.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,30.0,0.0,2.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,27.0,0.0,24.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,3.0,2.0,16.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,24.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fish_and_chips,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,22.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,15.0,0.0,1.0,9.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,2.0,0.0,0.0,39.0,7.0,5.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
foie_gras,4.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,11.0,0.0,1.0,0.0,5.0,24.0,1.0,3.0,8.0,0.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,11.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,16.0,9.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,10.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
french_fries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,97.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,0.0,6.0,0.0,0.0,39.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
french_onion_soup,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,11.0,6.0,1.0,12.0,11.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,5.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,4.0,6.0,0.0,0.0,3.0,8.0,4.0,0.0,0.0,1.0,0.0,8.0,4.0,7.0,1.0,2.0,0.0,5.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,5.0,1.0,8.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0
french_toast,3.0,3.0,0.0,1.0,0.0,0.0,33.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,3.0,0.0,5.0,0.0,11.0,18.0,0.0,27.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0
fried_calamari,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,17.0,2.0,0.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,2.0,4.0,2.0,15.0,1.0,12.0,0.0,0.0,29.0,1.0,3.0,4.0,0.0,2.0,3.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,2.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,7.0,0.0,0.0,15.0,4.0,10.0,7.0,0.0,1.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0
fried_rice,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,19.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,31.0,0.0,5.0,0.0,9.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,6.0,10.0,0.0,0.0,2.0,1.0,1.0,0.0,7.0,34.0,2.0,0.0,0.0,0.0,4.0,4.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,8.0,32.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0
frozen_yogurt,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,108.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,3.0,6.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,14.0,2.0,0.0,0.0,1.0,0.0,1.0
garlic_bread,4.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,1.0,0.0,7.0,16.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,4.0,3.0,2.0,0.0,5.0,0.0,6.0,0.0,3.0,2.0,5.0,1.0,38.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,7.0,4.0,3.0,2.0,0.0,1.0,15.0,2.0,9.0,0.0,2.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,0.0,0.0,2.0,2.0,9.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0
gnocchi,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,8.0,3.0,4.0,3.0,0.0,2.0,0.0,9.0,0.0,17.0,3.0,0.0,6.0,20.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,8.0,0.0,1.0,1.0,10.0,3.0,0.0,2.0,1.0,0.0,7.0,3.0,4.0,7.0,2.0,0.0,1.0,1.0,0.0,20.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,1.0,1.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,7.0,6.0,6.0,6.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0
greek_salad,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,131.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grilled_cheese_sandwich,7.0,0.0,2.0,0.0,1.0,1.0,16.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,14.0,3.0,0.0,21.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,17.0,0.0,14.0,0.0,14.0,1.0,0.0,1.0,3.0,0.0,7.0,16.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,5.0,1.0,0.0,17.0,6.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,7.0,5.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0
grilled_salmon,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,11.0,1.0,0.0,0.0,0.0,12.0,0.0,18.0,6.0,0.0,2.0,2.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,2.0,3.0,0.0,12.0,0.0,0.0,1.0,6.0,0.0,3.0,7.0,2.0,7.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,2.0,1.0,7.0,0.0,1.0,3.0,3.0,9.0,6.0,0.0,1.0,2.0,6.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,6.0,2.0,0.0,0.0,11.0,12.0,4.0,3.0,10.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
guacamole,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,21.0,0.0,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,27.0,0.0,0.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,14.0,0.0,0.0,3.0,18.0,0.0,5.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,6.0,6.0,0.0,11.0,0.0,0.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
gyoza,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,7.0,3.0,1.0,23.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,14.0,3.0,0.0,2.0,0.0,0.0,8.0,1.0,9.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,3.0,3.0,0.0,2.0,12.0,0.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,5.0,6.0,1.0,0.0,7.0,17.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,7.0,1.0,0.0,1.0,1.0,3.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0
hamburger,1.0,1.0,0.0,1.0,1.0,1.0,12.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,3.0,0.0,14.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,2.0,0.0,10.0,1.0,7.0,0.0,5.0,4.0,0.0,11.0,0.0,2.0,8.0,5.0,0.0,1.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,5.0,4.0,7.0,1.0,0.0,7.0,6.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,5.0,2.0,0.0,4.0,0.0,1.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0
hot_and_sour_soup,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,169.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
hot_dog,0.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,8.0,1.0,0.0,13.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,1.0,2.0,0.0,26.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,4.0,0.0,2.0,11.0,1.0,8.0,2.0,2.0,1.0,0.0,9.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,3.0
huevos_rancheros,0.0,2.0,0.0,8.0,0.0,1.0,3.0,1.0,1.0,3.0,8.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,18.0,0.0,15.0,2.0,0.0,8.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,20.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,5.0,0.0,0.0,4.0,1.0,12.0,2.0,0.0,1.0,7.0,2.0,0.0,1.0,9.0,5.0,5.0,0.0,1.0,3.0,11.0,6.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,2.0,1.0,5.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0
hummus,3.0,0.0,1.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,1.0,0.0,5.0,0.0,8.0,1.0,2.0,7.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,5.0,6.0,2.0,1.0,13.0,1.0,0.0,3.0,4.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,8.0,4.0,2.0,4.0,3.0,0.0,0.0,4.0,5.0,2.0,0.0,2.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,4.0,2.0,6.0,5.0,0.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0
ice_cream,1.0,2.0,1.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,26.0,1.0,9.0,16.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,11.0,0.0,0.0,5.0,0.0,8.0,8.0,13.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0
lasagna,2.0,2.0,0.0,8.0,0.0,1.0,5.0,0.0,6.0,0.0,4.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,11.0,0.0,30.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,17.0,2.0,11.0,6.0,2.0,1.0,2.0,0.0,0.0,4.0,2.0,4.0,6.0,0.0,0.0,2.0,1.0,12.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,9.0,9.0,9.0,2.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,4.0
lobster_bisque,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,2.0,5.0,53.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
lobster_roll_sandwich,0.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,6.0,0.0,7.0,0.0,2.0,3.0,0.0,4.0,0.0,1.0,20.0,2.0,0.0,1.0,2.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,61.0,1.0,5.0,1.0,1.0,1.0,0.0,13.0,6.0,4.0,3.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,7.0
